512,-192,-84,7285
616,-64,-56,7310
724,-132,-172,7334
732,-160,-184,7358
832,-60,-96,7382
1088,-180,-88,7406
1212,-112,-60,7430
1312,-132,-48,7453
1608,-184,-84,7477
1664,-168,16,7501
1872,-184,12,7525
1980,-184,-16,7549
1992,-188,36,7573
2024,-152,-36,7597
2004,-156,40,7621
1904,-108,44,7645
1828,-84,-16,7668
1724,-76,36,7692
1620,-48,0,7716
1492,-32,20,7740
1224,-20,16,7764
1132,20,-4,7788
988,0,20,7812
912,48,16,7836
748,40,16,7866
668,32,8,7889
664,68,16,7913
624,36,20,7937
656,72,-28,7962
728,32,-24,7987
792,-4,-68,8011
864,-36,-40,8035
984,16,-68,8059
1216,-72,-112,8082
1348,-60,-8,8107
1444,-64,-124,8131
1576,-72,24,8155
1636,-92,52,8179
1860,-164,-116,8202
1928,-136,-64,8226
1884,-128,40,8250
1932,-192,0,8274
1944,-212,-56,8298
1684,-208,132,8322
1648,-108,36,8347
1544,-192,28,8371
1452,-184,-8,8395
1304,-184,4,8423
1044,-164,48,8449
956,-152,-12,8472
852,-156,32,8496
772,-156,0,8520
716,-148,8,8544
636,-144,24,8568
632,-140,0,8592
640,-144,28,8616
672,-136,16,8640
748,-144,4,8665
900,-140,8,8690
1012,-144,0,8714
1124,-152,20,8738
1248,-152,4,8762
1496,-164,-24,8785
1588,-120,-16,8809
1712,-128,-96,8833
1768,-168,-28,8857
1852,-140,-48,8881
1912,-112,-88,8905
1888,-140,-56,8929
1860,-80,-68,8953
1792,-76,-80,8977
1624,-68,-60,9004
1512,-36,-40,9028
1416,-12,-52,9052
1284,-8,-12,9076
1176,-8,-60,9100
944,12,-4,9124
868,48,-16,9148
772,40,24,9171
736,44,4,9195
704,64,20,9219
680,48,20,9243
692,48,-8,9267
736,28,36,9291
788,16,8,9315
872,24,12,9339
1060,-4,8,9363
1180,-4,0,9387
1284,-40,12,9410
1408,-52,8,9434
1504,-60,-8,9458
1604,-108,8,9483
1772,-96,20,9508
1824,-128,-8,9532
1880,-168,-24,9560
1816,-164,-12,9584
1780,-160,-20,9608
1728,-152,-40,9631
1660,-228,0,9655
1560,-172,-104,9679
1320,-172,-56,9703
1220,-220,-24,9727
1116,-108,-64,9751
1016,-144,-60,9775
924,-240,-40,9799
748,-144,-36,9823
740,-152,-64,9847
672,-156,4,9870
656,-132,-8,9894
660,-136,-32,9918
720,-228,60,9942
784,-172,52,9966
876,-136,-12,9990
1000,-140,-36,10014
1080,-164,4,10038
1300,-148,-12,10062
1456,-188,-4,10085
1536,-144,8,10115
1624,-144,-8,10139
1776,-140,0,10163
1792,-136,4,10187
1820,-112,-16,10211
1816,-124,-4,10235
1800,-104,-8,10259
1676,-80,-4,10283
1584,-80,-8,10307
1508,-52,-16,10330
1380,-44,-8,10354
1284,-12,-4,10378
1060,-8,20,10402
952,-12,4,10426
844,12,20,10450
804,76,4,10474
764,56,-28,10498
692,24,-16,10522
724,64,-24,10545
632,0,8,10569
776,44,-44,10593
784,0,-36,10617
940,-4,-28,10641
1076,16,-60,10665
1188,-4,-44,10691
1256,-28,-28,10715
1356,-60,-48,10740
1560,-92,-24,10767
1664,-72,-44,10790
1724,-132,-8,10814
1768,-120,-28,10838
1800,-152,-40,10862
1776,-164,-8,10886
1740,-172,-24,10910
1688,-176,-8,10934
1628,-168,-4,10958
1416,-172,20,10982
1296,-180,0,11005
1208,-160,12,11029
1100,-136,0,11053
1000,-156,20,11077
828,-152,32,11101
776,-128,-12,11125
724,-136,28,11149
708,-148,-8,11173
680,-144,32,11197
728,-120,8,11221
776,-124,0,11250
708,-68,144,11274
880,-144,-100,11299
1080,-128,-20,11322
1136,-132,20,11346
1272,-136,-44,11370
1380,-140,-36,11394
1504,-156,-44,11419
1656,-148,-32,11444
1704,-128,-20,11468
1752,-104,-84,11492
1764,-136,-36,11516
1728,-96,-20,11539
1680,-96,-44,11563
1608,-104,-8,11587
1560,-60,-24,11611
